개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3120000,3120000-202-2001-01439,20010220,,1,영업/정상,1,영업,,,,,02 3950202,83,120090,서울특별시 서대문구 홍제동 459,"서울특별시 서대문구 세무서2길 62 (홍제동, 홍제현대아파트상가 지하2층)",3631,에프엠씨 스포츠클럽목욕탕,2022-11-10 15:26,U,02:00.0,공동탕업,195477.913,453929.325,,,,,,,,,,,,,,,,,,,,,,
3120000,3120000-202-2000-01089,20001222,,1,영업/정상,1,영업,,,,,02 3747555,"1,339.99",120810,서울특별시 서대문구 북가좌동 68-3,서울특별시 서대문구 증가로 193 (북가좌동),3686,스카이빌옥사우나,2022-11-10 14:57,U,02:00.0,공동탕업,192552.1921,453030.9269,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-202-2002-00001,20020121,,3,폐업,2,폐업,20120522,,,,02  752 7506,267,100861,서울특별시 중구 충무로2가 62-12번지 ,서울특별시 중구 퇴계로 135-8 (충무로2가),,명동한증막,2011-07-21 14:10,I,59:59.0,한증막업,198780.0187,451009.7736,한증막업,0,0,0,0,1,1,0,0,6,N,0,,,,임대,0,,,0,0,N
3010000,3010000-202-2013-00002,20130417,,1,영업/정상,1,영업,,,,,263629157,0,100080,서울특별시 중구 북창동 17-1 ,"서울특별시 중구 세종대로16길 22, 지하1~지하2층 (북창동)",4526,더사우나(The Sauna),2022-02-22 15:56,U,40:00.0,공동탕업,197996.3032,451214.9404,공동탕업,0,0,0,0,1,2,0,0,1,N,0,,,,자가,0,,,0,0,N
3040000,3040000-202-2020-00001,20201228,,1,영업/정상,1,영업,,,,,02  446 5300,469,143832,서울특별시 광진구 구의동 611 구의현대2단지아파트,"서울특별시 광진구 광나루로56길 32, 수영장 지하2~3층 (구의동, 구의현대2단지아파트)",5118,현대프라임스포츠센타,2022-04-21 10:22,U,03:00.0,공동탕업,208403.7461,448490.2392,,,,,,,,,,,,,,,,,,,,,,
3020000,3020000-202-1987-00319,19871219,,1,영업/정상,1,영업,,,,,02  797 0216,466.94,140026,서울특별시 용산구 용산동6가 69-167 신동아쇼핑,"서울특별시 용산구 이촌로 352, 신동아쇼핑 지하2층 (용산동6가)",4428,신동아사우나,2022-11-15 9:50,U,07:00.0,공동탕업,198622.8926,446114.1552,,,,,,,,,,,,,,,,,,,,,,
3200000,3200000-202-2012-00001,20120215,,3,폐업,2,폐업,20221118,,,,02  859 0931,"2,278.15",151015,서울특별시 관악구 신림동 1695,"서울특별시 관악구 신원로 26 (신림동, 신림동부아파트 제101동 상가 지층101호)",8775,태양불한증막사우나,2022-11-18 16:12,U,00:00.0,공동탕업+찜질시설서비스영업,193671.3494,442039.9859,,,,,,,,,,,,,,,,,,,,,,
3190000,3190000-202-2020-00001,20200826,,1,영업/정상,1,영업,,,,,,"1,625.09",156010,서울특별시 동작구 신대방동 719 동작상떼빌아파트,"서울특별시 동작구 신대방1가길 38, 105동 지하1층 101호 (신대방동, 동작상떼빌아파트)",7072,워터힐스파,2022-04-12 15:12,U,04:00.0,공동탕업+찜질시설서비스영업,191691.6784,442818.1137,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-202-1982-00322,19821227,,3,폐업,2,폐업,20030226,,,,02 2340770,200.61,100450,서울특별시 중구 신당동 41-52번지 ,,,고려,2003-04-10 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3010000,3010000-202-2003-00012,20030226,,3,폐업,2,폐업,20060719,,,,22663186,495,100282,서울특별시 중구 인현동2가 73-1번지 외2 ,,,풍전호텔사우나(여),2003-04-03 0:00,I,59:59.0,공동탕업,199550.5063,451392.2197,공동탕업,10,1,,5,,,,,,N,,,,,자가,,,,,,N
3190000,3190000-202-2003-00001,20030802,,1,영업/정상,1,영업,,,,,02 8122161,"1,587.92",156811,서울특별시 동작구 대방동 501,서울특별시 동작구 여의대방로44길 10 (대방동),6943,미라주 사우나휘트니스,2022-12-12 11:39,U,04:00.0,공동탕업+찜질시설서비스영업,193273.484,445011.2501,,,,,,,,,,,,,,,,,,,,,,
3210000,3210000-202-2009-00001,20090106,,3,폐업,2,폐업,20220124,,,,,238.85,137876,서울특별시 서초구 서초동 1594-3 지하 2층,"서울특별시 서초구 효령로55길 39, 지하 2층 (서초동)",6651,센트로 호텔사우나,2022-04-11 17:28,U,03:00.0,공동탕업,201170.07,442708.0036,,,,,,,,,,,,,,,,,,,,,,
3210000,3210000-202-2006-00002,20060922,,3,폐업,2,폐업,20220124,,,,02 5470010,672,137902,서울특별시 서초구 잠원동 13-7 지하 2층,"서울특별시 서초구 나루터로15길 6, 지하 2층 (잠원동)",6524,한강사우나,2022-04-11 17:37,U,03:00.0,공동탕업,201576.1271,445998.0738,,,,,,,,,,,,,,,,,,,,,,
3210000,3210000-202-2004-00008,20041115,,3,폐업,2,폐업,20220124,,,,02537 0155,141,137828,서울특별시 서초구 방배동 751-9 지하1층,"서울특별시 서초구 동광로19길 145 (방배동,지하1층)",,남성전용사우나,2022-04-11 17:24,U,03:00.0,공동탕업,198649.6636,443984.6104,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-202-1999-00347,19990519,,3,폐업,2,폐업,20041112,,,,02 7554116,363.33,100060,서울특별시 중구 남창동 5-0번지 ,,,삼익대중목욕탕,1999-05-19 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3070000,3070000-202-2004-00003,20041013,,1,영업/정상,1,영업,,,,,02 9571564,596.52,136818,"서울특별시 성북구 석관동 270-1 2,3층","서울특별시 성북구 돌곶이로22가길 27 (석관동,2,3층)",2784,동호사우나,2022-04-04 13:27,U,06:00.0,공동탕업,205254.2626,456319.5567,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-202-1995-00294,19951005,,3,폐업,2,폐업,20050215,,,,222310505,738.02,100430,서울특별시 중구 흥인동 13-1번지 ,,,월드스포랜드(주),2003-03-28 0:00,I,59:59.0,공동탕업,,,공동탕업,2,,,2,,,,,,N,,,,,임대,,,,,,N
3210000,3210000-202-2003-00010,20030902,,3,폐업,2,폐업,20220124,,,,02 5865678,875.91,137876,"서울특별시 서초구 서초동 1593-7 지하1층 (비101호, 비102호)","서울특별시 서초구 효령로53길 45 (서초동,지하1층)",6652,탑(TOP),2022-04-11 17:33,U,03:00.0,공동탕업,201070.3744,442706.8519,,,,,,,,,,,,,,,,,,,,,,
3150000,3150000-202-2022-00001,20220426,,1,영업/정상,1,영업,,,,,,82.28,157915,서울특별시 강서구 화곡동 980-21 강서아이파크 312호,"서울특별시 강서구 화곡로 296, 3층 312호 (화곡동, 강서아이파크)",7663,세신샵 결,2022-04-26 15:31,I,08:00.0,목욕장업 기타,186594.2656,449819.1839,,,,,,,,,,,,,,,,,,,,,,
3230000,3230000-202-2023-00001,2023-02-06,,1,영업/정상,1,영업,,,,,,175.68,138-824,서울특별시 송파구 문정동 21,"서울특별시 송파구 송이로32길 26, 지층 (문정동)",5803,양파한증막,2023-02-06 15:14,I,08:00.0,공동탕업,211175.631,442853.6539,,,,,,,,,,,,,,,,,,,,,,
3110000,3110000-202-1988-00190,1988-10-05,,1,영업/정상,1,영업,,,,,,361.15,122-808,서울특별시 은평구 갈현동 393-4,서울특별시 은평구 통일로87길 5-9 (갈현동),3329,수정탕,2023-02-06 17:36,U,08:00.0,공동탕업,192796.4764,457835.8674,,,,,,,,,,,,,,,,,,,,,,
3130000,3130000-202-2000-00004,20000808,,3,폐업,2,폐업,20220428,,,,02 7136969,"1,635.49",121854,서울특별시 마포구 신수동 93-10,서울특별시 마포구 광성로 37 (신수동),4094,수정탕,2022-04-28 16:23,U,00:00.0,공동탕업+찜질시설서비스영업,194397.4564,449749.2911,,,,,,,,,,,,,,,,,,,,,,
3030000,3030000-202-1989-00297,1989-11-08,,1,영업/정상,1,영업,,,,,222968384,482.41,133-852,서울특별시 성동구 응봉동 98 현대종합상가,"서울특별시 성동구 독서당로 381, 현대종합상가 지하2층 (응봉동)",4720,현대대중목욕탕,2023-02-15 9:19,U,07:00.0,공동탕업,202665.6423,449864.8785,,,,,,,,,,,,,,,,,,,,,,
3180000,3180000-202-2020-00001,2020-01-23,,1,영업/정상,1,영업,,,,,02  21111342,2763.54,150-033,서울특별시 영등포구 영등포동3가 9-13 에쉐르아이 시네마 쇼핑몰,"서울특별시 영등포구 영중로 12, 에쉐르아이 시네마 쇼핑몰 지상3,4층 (영등포동3가)",7304,천지힐링스파 황토 불가마 사우나,2023-02-17 13:15,U,09:00.0,공동탕업+찜질시설서비스영업,191664.7961,446160.5438,,,,,,,,,,,,,,,,,,,,,,
3000000,3000000-202-1963-00413,19630613,,3,폐업,2,폐업,19990604,,,,209284513,36,110827,서울특별시 종로구 숭인동 1062-0번지 ,,,신설탕,1999-06-07 0:00,I,59:59.0,공동탕업,201857.2266,452601.66,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3010000,3010000-202-2003-00003,20030226,,3,폐업,2,폐업,20060407,,,,5877678,0,100821,서울특별시 중구 신당동 165-45번지 ,,,은천탕,2006-02-08 0:00,I,59:59.0,공동탕업,201856.2294,451166.2262,공동탕업,3,,,3,,,,,,N,,,,,자가,,,,,,N
3140000,3140000-202-2003-00006,2003-06-20,,1,영업/정상,1,영업,,,,,226453114,1450.15,158-050,"서울특별시 양천구 목동 810-1 목동타운빌딩 비101호, 비201호, 비301호","서울특별시 양천구 목동로 210, 비101, 비201, 비301호 (목동, 목동타운빌딩)",7993,피트니스 바이블&스파 헬스 피티 필라테스 목동점,2023-02-02 15:30,U,04:00.0,공동탕업+찜질시설서비스영업,187948.2529,447246.9383,,,,,,,,,,,,,,,,,,,,,,
3230000,3230000-202-2009-00001,2009-02-16,,3,폐업,2,폐업,2023-02-17,,,,02  404 2700,4234.09,138-962,서울특별시 송파구 문정동 628 가든파이브툴,"서울특별시 송파구 충민로 10, 가든파이브툴 다블럭 9-S01, 10-S01 (문정동)",5840,(주)더스파인가든5,2023-02-17 14:24,U,09:00.0,공동탕업+찜질시설서비스영업,210480.282,441833.1632,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-202-1997-00252,1997-01-16,,1,영업/정상,1,영업,,,,,237055382,1279.25,100-021,서울특별시 중구 명동1가 4-1,서울특별시 중구 명동11길 19 (명동1가),4538,(주)전은서비스,2023-02-17 15:15,U,09:00.0,목욕장업 기타,198654.4235,451406.9495,,,,,,,,,,,,,,,,,,,,,,
3000000,3000000-202-1968-00414,19680927,,3,폐업,2,폐업,20021014,,,,200000000,170.17,110839,서울특별시 종로구 창신동 595-2번지 ,,,양진탕,2002-10-15 0:00,I,59:59.0,공동탕업,200859.7818,452704.0664,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3010000,3010000-202-1982-00321,19821227,,3,폐업,2,폐업,19980910,,,,02 2743851,0,100411,서울특별시 중구 광희동1가 8-1번지 ,,,광희장,2001-10-08 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-1970-00415,19700911,,3,폐업,2,폐업,20020325,,,,205422840,115.42,110861,서울특별시 종로구 창신동 17-19번지 ,,,동신탕,2003-03-25 0:00,I,59:59.0,공동탕업,201262.5483,452919.3701,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-1981-00426,19811120,,3,폐업,2,폐업,20021014,,,,207625437,168.93,110809,서울특별시 종로구 동숭동 128-5번지 ,,,낙산탕,2002-10-15 0:00,I,59:59.0,공동탕업,200311.6163,453225.9954,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-1961-00380,19611230,,3,폐업,2,폐업,20021014,,,,02 7654579,223.07,110370,서울특별시 종로구 묘동 141번지 ,,,수은탕,2002-10-15 0:00,I,59:59.0,공동탕업,199129.6583,452402.0285,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-2003-00005,20030630,,3,폐업,2,폐업,20050602,,,,222377200,520.97,110829,서울특별시 종로구 숭인동 1420번지 ,,,금호대중탕,2003-12-29 0:00,I,59:59.0,공동탕업,201908.1021,452325.3773,공동탕업,,,,,,1,,,,N,,,,,,,,,,,N
3010000,3010000-202-2003-00014,20030226,,3,폐업,2,폐업,20040330,,,,22350424,0,100832,서울특별시 중구 신당동 393-23번지 ,,,시민탕,2004-04-23 0:00,I,59:59.0,공동탕업,200836.5331,451189.8185,공동탕업,2,,,2,,,,,,N,,,,,자가,,,,,,N
3010000,3010000-202-1960-00283,19601201,,3,폐업,2,폐업,20111221,,,,02 7559888,0,100080,서울특별시 중구 북창동 95-0번지 ,,,북창탕,2006-11-14 0:00,I,59:59.0,공동탕업,,,공동탕업,,,1,3,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-2007-00002,20071212,,3,폐업,2,폐업,20120918,,,,02  391 7515,"2,680.52",110847,"서울특별시 종로구 평창동 153-3번지 지하1,2층 ",,,주식회사 아너스벨리,2008-06-25 10:13,I,59:59.0,공동탕업+찜질시설서비스영업,197349.1734,456108.8103,공동탕업+찜질시설서비스영업,0,0,0,0,1,2,0,0,0,Y,0,,,,,0,,,,,N
3010000,3010000-202-1987-00238,19871102,,3,폐업,2,폐업,20030226,,,,02 7577767,437.97,100170,서울특별시 중구 무교동 7-1번지 시그너스 ,,,뉴무교 사우나,2003-04-10 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3010000,3010000-202-1987-00239,19871107,,3,폐업,2,폐업,19991115,,,,02 7573421,831.84,100012,서울특별시 중구 충무로2가 11-1번지 ,,,썬사인,2001-10-08 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-1993-00467,19930907,,3,폐업,2,폐업,20090928,,,,766 5252,326.14,110835,서울특별시 종로구 종로5가 110번지 ,,,벤허2사우나,2009-06-05 10:19,I,59:59.0,공동탕업,199961.0395,452169.5572,공동탕업,,,,,,2,,,,N,,,,,,,,,,,N
3000000,3000000-202-2003-00008,20030827,,3,폐업,2,폐업,20071211,,,,222367757,656.88,110826,서울특별시 종로구 숭인동 318-1번지 ,,,마동탕,2003-12-04 0:00,I,59:59.0,공동탕업,201432.3114,452111.9029,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-1985-00441,19851101,,3,폐업,2,폐업,20050524,,,,02 7347551,267.78,110054,서울특별시 종로구 사직동 121번지 ,,,중앙탕,2005-05-23 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,2,,,,N,,,,,,,,,,,N
3000000,3000000-202-1987-00442,19870107,,3,폐업,2,폐업,20040531,,,,207633030,209.92,110862,서울특별시 종로구 숭인동 72-11번지 ,,,숭천탕,2003-03-25 0:00,I,59:59.0,공동탕업,201572.7671,452445.1846,공동탕업,,,,,,2,,,,N,,,,,,,,,,,N
3000000,3000000-202-1985-00438,19850117,,3,폐업,2,폐업,20050126,,,,207368644,308.65,110080,서울특별시 종로구 무악동 44-1번지 ,,,무악탕,2003-12-29 0:00,I,59:59.0,공동탕업,196216.5867,452583.2936,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-2015-00001,20150526,,3,폐업,2,폐업,20200909,,,,,6,,,서울특별시 종로구 종로67길 3-16 (숭인동),3112,토궁(자연의아침),2020-09-10 8:54,U,40:00.0,찜질시설서비스영업,201741.4506,452510.3745,찜질시설서비스영업,1,0,1,1,,,0,0,0,N,0,,,,,0,0,0,0,0,N
3000000,3000000-202-1996-00475,19960830,,3,폐업,2,폐업,20180918,,,,02 7350516,917.45,110090,서울특별시 종로구 교북동 101번지 ,서울특별시 종로구 송월길 147 (교북동),3165,독립문사우나,2018-09-18 15:06,U,59:59.0,공동탕업,196578.1715,452129.0021,공동탕업,,,2,2,1,1,,,,N,,,,,,,,,,,N
3190000,3190000-202-2000-00228,20001211,,1,영업/정상,1,영업,,,,,02 5911453,593.52,156816,서울특별시 동작구 사당동 141-177,서울특별시 동작구 사당로29가길 47 (사당동),7007,광성사우나,2022-05-11 16:13,U,03:00.0,공동탕업,198145.311,442773.8348,,,,,,,,,,,,,,,,,,,,,,
3000000,3000000-202-2008-00001,20080408,,3,폐업,2,폐업,20170418,,,,02  733 8111,584.19,110080,"서울특별시 종로구 무악동 82번지 외2필지 무악현대아파트 상가 5,6층 ","서울특별시 종로구 통일로 246-10, 5,6층 (무악동)",3025,독립문웰빙센터,2017-04-18 14:43,I,59:59.0,공동탕업,196467.9751,452566.134,공동탕업,0,0,5,6,0,0,0,0,4,N,0,,,,,0,,,0,,N
3010000,3010000-202-1992-00306,19920113,,3,폐업,2,폐업,20090921,,,,222353676,444.1,100430,서울특별시 중구 흥인동 148-0번지 ,,,희성탕,2006-11-14 0:00,I,59:59.0,공동탕업,,,공동탕업,2,1,2,2,1,1,,,,N,,,,,자가,,,,,,N
3000000,3000000-202-2014-00002,20141231,,3,폐업,2,폐업,20180523,,,,,264,110420,서울특별시 종로구 관수동 20번지 ,"서울특별시 종로구 수표로 96, 4층 (관수동, 국일관)",3192,힐링한강스파,2018-05-23 9:13,I,59:59.0,공동탕업,199045.0436,451939.6773,공동탕업,15,7,4,4,,,0,0,2,N,0,,,,,0,0,0,0,0,N
3000000,3000000-202-2003-00006,20000412,,3,폐업,2,폐업,20080125,,,,02 3968080,"1,485.00",110816,서울특별시 종로구 부암동 190-3번지 ,,,하림맥반석사우나,2004-01-12 0:00,I,59:59.0,공동탕업,196659.3431,454934.5042,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-1973-00419,19731128,,3,폐업,2,폐업,20100608,,,,02 7642006,203.78,110841,서울특별시 종로구 창신동 412-2번지 ,,,영미탕,2003-07-09 0:00,I,59:59.0,공동탕업,201162.3643,452032.325,공동탕업,,,,1,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-2013-00001,20130118,,3,폐업,2,폐업,20150302,,,,,475.01,110420,서울특별시 종로구 관수동 20번지 국일관 4층 ,"서울특별시 종로구 수표로 96, 4층 (관수동, 국일관)",3192,클레오 스파,2015-03-02 17:31,I,59:59.0,공동탕업,199045.0436,451939.6773,공동탕업,0,0,4,4,,,0,0,4,Y,0,,,,,0,,,0,0,N
3010000,3010000-202-1960-00242,19600411,,3,폐업,2,폐업,19980212,,,,02 7556700,0,100051,서울특별시 중구 회현동1가 196-4번지 ,,,회현탕,2001-10-08 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3010000,3010000-202-1993-00308,19930322,,3,폐업,2,폐업,20070831,,,,222774236,378.43,100013,서울특별시 중구 충무로3가 58-8번지 ,,,한주대중목욕탕,2006-11-14 0:00,I,59:59.0,공동탕업,,,공동탕업,3,,,,1,1,,,,N,,,,,자가,,,,,,N
3000000,3000000-202-1981-00425,19811109,,3,폐업,2,폐업,20120726,,,,207644647,144.58,110842,서울특별시 종로구 창신동 464-10번지 ,,,대구온천탕,2003-03-04 0:00,I,59:59.0,공동탕업,200934.0123,452128.401,공동탕업,,,,1,,,,,,N,,,,,,,,,,,N
3010000,3010000-202-1993-00289,19931215,,3,폐업,2,폐업,20030226,,,,222381666,461.16,100440,서울특별시 중구 황학동 2492-0번지 ,,,동원탕,2003-04-10 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3000000,3000000-202-1982-00428,19820920,,3,폐업,2,폐업,20010522,,,,200000000,205.64,110320,서울특별시 종로구 낙원동 150-1번지 2호호,,,파고다,2001-06-01 0:00,I,59:59.0,공동탕업,199028.8295,452167.895,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3160000,3160000-202-2014-00003,2014-04-22,,1,영업/정상,1,영업,,,,,,2241.6,152-844,"서울특별시 구로구 구로동 110-1 희훈타워빌 지2층, 지3층","서울특별시 구로구 공원로 63 (구로동, 희훈타워빌 지2층, 지3층)",8295,해양 24시 불가마사우나,2023-02-10 16:49,U,02:00.0,공동탕업+찜질시설서비스영업,190101.5718,444426.0165,,,,,,,,,,,,,,,,,,,,,,
3000000,3000000-202-1982-00429,19821207,,3,폐업,2,폐업,20020325,,,,200000000,289.78,110390,서울특별시 종로구 봉익동 7-1번지 ,,,백천탕,2003-03-25 0:00,I,59:59.0,공동탕업,199227.5307,452353.1036,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3160000,3160000-202-2006-00005,2006-10-02,,1,영업/정상,1,영업,,,,,226882858,2214,152-837,서울특별시 구로구 고척동 324,서울특별시 구로구 중앙로1길 18-18 (고척동),8227,신원건강랜드(사우나),2023-02-08 15:35,U,00:00.0,공동탕업,187870.4708,444127.3086,,,,,,,,,,,,,,,,,,,,,,
3000000,3000000-202-1983-00431,19830924,,3,폐업,2,폐업,19971212,,,,02   00000,134.94,110847,서울특별시 종로구 평창동 182-25번지 ,,,송원탕,2001-09-29 0:00,I,59:59.0,공동탕업,197002.9678,456003.2953,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-1983-00434,19831205,,3,폐업,2,폐업,19980903,,,,02   00000,227.41,110300,서울특별시 종로구 관훈동 106-0번지 ,,,보천탕,2001-11-20 0:00,I,59:59.0,공동탕업,198538.1875,452524.5512,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3000000,3000000-202-1995-00472,19950911,,3,폐업,2,폐업,20030710,,,,222367757,696.82,110826,서울특별시 종로구 숭인동 318-1번지 ,,,마동탕,2003-08-22 0:00,I,59:59.0,공동탕업,201432.3114,452111.9029,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3010000,3010000-202-1994-00290,19940107,,3,폐업,2,폐업,20040531,,,,202530818,301.36,100450,서울특별시 중구 신당동 295-27번지 ,,,신흥,2004-06-09 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
